#schema: NinjaDataExport/v1, delimiter=comma, headerRow=2, emptyFieldsAllowed=true, time=ISO8601, instrument=YM, timeframe=Minute_5, tradingHours=CME US Index Futures ETH, vwap=tick, tz=Local
timestamp,instrument,period,open,high,low,close,volume,ema20,ema50,ema200,rsi14,atr14,vwap,vwap_upper1,vwap_upper2,vwap_upper3,vwap_lower1,vwap_lower2,vwap_lower3,session_date
2025-07-24T20:10:00.000,YM,Minute_5,45311,45320,45308,45315,49,45302.01256865,45296.42748894,45290.20524301,64.41751295,9.89163337,45343.70579268,45352.38294722,45335.02863814,45361.06010177,45326.3514836,45369.73725631,45317.67432906,2025-07-25
2025-07-24T20:15:00.000,YM,Minute_5,45315,45325,45313,45319,33,45303.63041926,45297.31268546,45290.491758,66.55921182,10.04223098,45345.33753501,45355.30833637,45335.36673366,45365.27913772,45325.39593231,45375.24993907,45315.42513095,2025-07-25
2025-07-24T20:20:00.000,YM,Minute_5,45316,45327,45314,45325,63,45305.66561742,45298.3984625,45290.8351236,69.52252178,10.2535002,45346.55099338,45357.54423564,45335.55775111,45368.53747791,45324.56450885,45379.53072017,45313.57126659,2025-07-25
2025-07-24T20:25:00.000,YM,Minute_5,45323,45328,45320,45322,30,45307.22127291,45299.32401299,45291.14522187,66.35632719,10.0925359,45347.33333333,45358.87015851,45335.79650815,45370.40698369,45324.25968297,45381.94380887,45312.72285779,2025-07-25
2025-07-24T20:30:00.000,YM,Minute_5,45321,45322,45317,45322,39,45308.62877072,45300.21326738,45291.45223459,66.35632719,9.72878334,45347.47081218,45359.09927879,45335.84234558,45370.7277454,45324.21387897,45382.356212,45312.58541236,2025-07-25
2025-07-24T20:35:00.000,YM,Minute_5,45322,45322,45314,45318,58,45309.52126875,45300.91078631,45291.71639146,61.9906992,9.60529881,45347.8505604,45359.69829008,45336.00283072,45371.54601976,45324.15510103,45383.39374945,45312.30737135,2025-07-25
2025-07-24T20:40:00.000,YM,Minute_5,45320,45320,45311,45312,37,45309.75733839,45301.34565743,45291.91821841,56.03540969,9.56206318,45348.04551046,45359.94945733,45336.14156358,45371.85340421,45324.2376167,45383.75735108,45312.33366983,2025-07-25
2025-07-24T20:45:00.000,YM,Minute_5,45312,45313,45306,45311,39,45309.87568712,45301.7242591,45292.10808688,55.08557578,9.37905867,45348.43063932,45360.53618914,45336.32508951,45372.64173895,45324.2195397,45384.74728876,45312.11398989,2025-07-25
2025-07-24T20:50:00.000,YM,Minute_5,45311,45320,45311,45320,19,45310.83990739,45302.44095482,45292.38561836,61.42335074,9.35198305,45348.83962264,45361.11381831,45336.56542697,45373.38801398,45324.2912313,45385.66220965,45312.01703563,2025-07-25
2025-07-24T20:55:00.000,YM,Minute_5,45318,45322,45316,45319,26,45311.61705907,45303.09032914,45292.65043807,60.40345695,9.11255569,45349.26789838,45361.76648218,45336.76931459,45374.26506597,45324.2707308,45386.76364976,45311.772147,2025-07-25
2025-07-24T21:00:00.000,YM,Minute_5,45315,45324,45315,45324,17,45312.79638678,45303.91031623,45292.96237401,63.65315389,9.104516,45349.51480638,45362.10440789,45336.92520486,45374.69400941,45324.33560334,45387.28361093,45311.74600183,2025-07-25
2025-07-24T21:05:00.000,YM,Minute_5,45325,45334,45325,45334,41,45314.81577851,45305.09030383,45293.3707086,69.11295294,9.16847914,45349.68596882,45362.19135517,45337.18058247,45374.69674152,45324.67519611,45387.20212788,45312.16980976,2025-07-25
2025-07-24T21:10:00.000,YM,Minute_5,45332,45332,45328,45328,14,45316.07141865,45305.98872329,45293.71527866,62.99826306,8.9421592,45349.91233766,45362.31389368,45337.51078165,45374.71544969,45325.10922563,45387.11700571,45312.70766962,2025-07-25
2025-07-24T21:15:00.000,YM,Minute_5,45332,45333,45325,45325,32,45316.92175973,45306.73426355,45294.02656942,60.13351607,8.87486212,45349.96129032,45362.33897587,45337.58360478,45374.71666142,45325.20591923,45387.09434696,45312.82823368,2025-07-25
2025-07-24T21:20:00.000,YM,Minute_5,45324,45332,45320,45332,17,45318.35778262,45307.72507675,45294.4044145,64.2217713,9.09808625,45350.12579281,45362.46559174,45337.78599388,45374.80539067,45325.44619496,45387.14518959,45313.10639603,2025-07-25
2025-07-24T21:25:00.000,YM,Minute_5,45333,45339,45333,45333,21,45319.75227951,45308.71625021,45294.78845018,64.77746733,8.94822295,45350.52952953,45362.66749473,45338.39156433,45374.80545993,45326.25359912,45386.94342514,45314.11563392,2025-07-25
2025-07-24T21:30:00.000,YM,Minute_5,45336,45337,45334,45336,16,45321.29968146,45309.78620118,45295.19851535,66.46045731,8.59477845,45350.55868089,45362.51244772,45338.60491407,45374.46621454,45326.65114725,45386.41998136,45314.69738042,2025-07-25
2025-07-24T21:35:00.000,YM,Minute_5,45331,45346,45331,45346,36,45323.65209275,45311.20635015,45295.70400276,71.37101028,9.05229428,45350.29104478,45362.12687737,45338.45521218,45373.96270997,45326.61937958,45385.79854256,45314.78354699,2025-07-25
2025-07-24T21:40:00.000,YM,Minute_5,45345,45348,45343,45344,18,45325.58998868,45312.49237564,45296.18455995,69.18915486,8.76284468,45349.41741472,45361.86078363,45336.97404581,45374.30415255,45324.5306769,45386.74752146,45312.08730799,2025-07-25
2025-07-24T21:45:00.000,YM,Minute_5,45345,45355,45340,45349,44,45327.81951357,45313.92404718,45296.71008671,71.53221031,9.20835578,45348.3,45361.68764191,45334.91235809,45375.07528381,45321.52471619,45388.46292572,45308.13707428,2025-07-25
2025-07-24T21:50:00.000,YM,Minute_5,45346,45349,45343,45343,27,45329.26527418,45315.06428063,45297.17068287,65.13139543,8.97918751,45347.7257384,45361.53962695,45333.91184985,45375.3535155,45320.0979613,45389.16740405,45306.28407275,2025-07-25
2025-07-24T21:55:00.000,YM,Minute_5,45343,45346,45339,45339,30,45330.19239092,45316.00293629,45297.58689498,61.19973002,8.83781697,45347.16075845,45361.30334993,45333.01816697,45375.4459414,45318.8755755,45389.58853288,45304.73298402,2025-07-25
2025-07-24T22:00:00.000,YM,Minute_5,45339,45342,45336,45337,41,45330.84073465,45316.82635055,45297.97906518,59.27309924,8.63511576,45345.99204455,45361.18499385,45330.79909526,45376.37794314,45315.60614596,45391.57089244,45300.41319667,2025-07-25
2025-07-24T22:05:00.000,YM,Minute_5,45340,45345,45340,45345,23,45332.18923611,45317.93119955,45298.44693517,64.13656187,8.58975035,45345.58948195,45361.07529127,45330.10367262,45376.5611006,45314.61786329,45392.04690993,45299.13205397,2025-07-25
2025-07-24T22:10:00.000,YM,Minute_5,45344,45345,45343,45343,10,45333.21883267,45318.91428976,45298.89024925,62.1387641,8.1190539,45345.19364833,45360.95728778,45329.43000888,45376.72092723,45313.66636943,45392.48456668,45297.90272998,2025-07-25
2025-07-24T22:15:00.000,YM,Minute_5,45344,45349,45344,45346,15,45334.4360867,45319.97647448,45299.35900299,63.95259103,7.9676929,45344.78658537,45360.74666933,45328.8265014,45376.70675329,45312.86641744,45392.66683725,45296.90633348,2025-07-25
2025-07-24T22:20:00.000,YM,Minute_5,45342,45342,45340,45342,8,45335.1564594,45320.84014215,45299.78329152,59.83644954,7.82714341,45344.32984293,45360.48340548,45328.17628039,45376.63696802,45312.02271784,45392.79053057,45295.86915529,2025-07-25
2025-07-24T22:25:00.000,YM,Minute_5,45342,45346,45341,45344,27,45335.99870136,45321.74837187,45300.22325877,61.18176048,7.62520459,45344.06060606,45360.30684095,45327.81437117,45376.55307585,45311.56813627,45392.79931074,45295.32190138,2025-07-25
2025-07-24T22:30:00.000,YM,Minute_5,45344,45352,45344,45349,28,45337.23692028,45322.81706316,45300.70859948,64.39285047,7.65197569,45343.91262849,45360.20661004,45327.61864694,45376.50059159,45311.32466538,45392.79457314,45295.03068383,2025-07-25
2025-07-24T22:35:00.000,YM,Minute_5,45348,45353,45347,45349,32,45338.35721358,45323.843845,45301.18911092,64.39285047,7.53397743,45343.15142857,45359.86019169,45326.44266545,45376.56895482,45309.73390233,45393.27771794,45293.0251392,2025-07-25
2025-07-24T22:40:00.000,YM,Minute_5,45350,45355,45348,45353,32,45339.75176467,45324.98722363,45301.70464216,66.93089065,7.49583619,45342.75035261,45359.72643446,45325.77427076,45376.70251631,45308.79818891,45393.67859815,45291.82210706,2025-07-25
2025-07-24T22:45:00.000,YM,Minute_5,45352,45355,45352,45354,15,45341.10873946,45326.12497956,45302.22499398,67.55355373,7.17470503,45342.0691085,45359.53791,45324.600307,45377.0067115,45307.1315055,45394.475513,45289.66270401,2025-07-25
2025-07-24T22:50:00.000,YM,Minute_5,45354,45355,45351,45354,38,45342.33647856,45327.21811762,45302.74016817,67.55355373,6.94794038,45341.27991886,45359.35593815,45323.20389958,45377.43195744,45305.12788029,45395.50797673,45287.051861,2025-07-25
2025-07-24T22:55:00.000,YM,Minute_5,45352,45355,45352,45355,18,45343.54252822,45328.3076032,45303.26016649,68.24695613,6.66594464,45340.27236842,45359.10265635,45321.44208049,45377.93294429,45302.61179255,45396.76323222,45283.78150462,2025-07-25
2025-07-24T23:00:00.000,YM,Minute_5,45351,45351,45344,45344,15,45343.58609696,45328.92299131,45303.66553797,54.45987789,6.97552003,45338.81898734,45358.68869254,45318.94928214,45378.55839774,45299.07957694,45398.42810294,45279.20987174,2025-07-25
2025-07-24T23:05:00.000,YM,Minute_5,45349,45357,45347,45356,47,45344.76837344,45329.98483479,45304.18627889,63.19500065,7.40584002,45337.62575211,45357.72094025,45317.53056397,45377.81612839,45297.43537582,45397.91131653,45277.34018768,2025-07-25
2025-07-24T23:10:00.000,YM,Minute_5,45358,45361,45357,45361,11,45346.31424264,45331.20111578,45304.75158955,66.11173946,7.23399431,45337.13874192,45357.25637383,45317.02111,45377.37400574,45296.90347809,45397.49163765,45276.78584618,2025-07-25
2025-07-24T23:15:00.000,YM,Minute_5,45363,45366,45360,45360,58,45347.6176481,45332.33048379,45305.30132497,65.00222334,7.14585186,45336.85772123,45356.9327258,45316.78271665,45377.00773038,45296.70771207,45397.08273496,45276.63270749,2025-07-25
2025-07-24T23:20:00.000,YM,Minute_5,45359,45374,45359,45368,41,45349.55882447,45333.72928835,45305.92519239,69.42323125,7.70686244,45336.65733866,45356.68770365,45316.62697367,45376.71806864,45296.59660868,45396.74843363,45276.56624369,2025-07-25
2025-07-24T23:25:00.000,YM,Minute_5,45366,45371,45366,45369,28,45351.410365,45335.11245351,45306.55280241,69.93449389,7.51351512,45335.41996744,45355.69874743,45315.14118746,45375.97752741,45294.86240748,45396.25630739,45274.58362749,2025-07-25
2025-07-24T23:30:00.000,YM,Minute_5,45369,45371,45368,45371,5,45353.27604452,45336.51980827,45307.19406806,70.97962357,7.19112118,45335.08507223,45355.42021818,45314.74992628,45375.75536413,45294.41478033,45396.09051008,45274.07963438,2025-07-25
2025-07-24T23:35:00.000,YM,Minute_5,45371,45371,45364,45365,15,45354.39261171,45337.63667854,45307.76925146,63.81296778,7.17746967,45334.5375,45354.87516174,45314.19983826,45375.21282349,45293.86217651,45395.55048523,45273.52451477,2025-07-25
2025-07-24T23:40:00.000,YM,Minute_5,45365,45365,45363,45365,10,45355.40283917,45338.70974997,45308.33871165,63.81296778,6.80765041,45333.8511935,45354.40012844,45313.30225856,45374.94906337,45292.75332363,45395.49799831,45272.20438869,2025-07-25
2025-07-24T23:45:00.000,YM,Minute_5,45366,45369,45365,45369,16,45356.69780687,45339.89760291,45308.94230656,66.43337417,6.60710395,45333.09731877,45354.02255261,45312.17208493,45374.94778645,45291.24685109,45395.87302029,45270.32161725,2025-07-25
2025-07-24T23:50:00.000,YM,Minute_5,45370,45370,45364,45368,19,45357.77420621,45340.9996577,45309.5299453,65.16297191,6.56373938,45332.67074963,45353.78262517,45311.5588741,45374.8945007,45290.44699856,45396.00637623,45269.33512303,2025-07-25
2025-07-24T23:55:00.000,YM,Minute_5,45372,45373,45368,45369,18,45358.84332943,45342.09771034,45310.12168713,65.86592726,6.45204371,45330.83215797,45353.37578094,45308.288535,45375.91940391,45285.74491203,45398.46302688,45263.20128906,2025-07-25
2025-07-25T00:00:00.000,YM,Minute_5,45367,45369,45364,45364,12,45359.33444091,45342.95662366,45310.65778975,59.41077425,6.34832631,45328.16362015,45352.91973702,45303.40750328,45377.67585389,45278.65138642,45402.43197075,45253.89526955,2025-07-25
2025-07-25T00:05:00.000,YM,Minute_5,45362,45362,45354,45356,20,45359.01687511,45343.46812861,45311.10895602,50.82756499,6.60916014,45321.43038477,45351.6814834,45291.17928614,45381.93258203,45260.9281875,45412.18368067,45230.67708887,2025-07-25
2025-07-25T00:10:00.000,YM,Minute_5,45356,45360,45356,45360,26,45359.11050605,45344.11643729,45311.59543407,54.37672541,6.42279156,45319.04941532,45350.38432285,45287.71450778,45381.71923038,45256.37960025,45413.05413791,45225.04469272,2025-07-25
2025-07-25T00:15:00.000,YM,Minute_5,45361,45361,45355,45356,6,45358.81426738,45344.58245936,45312.03727055,50.45486907,6.39259216,45316.36046093,45349.38916653,45283.33175533,45382.41787212,45250.30304974,45415.44657772,45217.27434414,2025-07-25
2025-07-25T00:20:00.000,YM,Minute_5,45357,45363,45356,45363,16,45359.21290858,45345.30471586,45312.54436238,56.38347308,6.43597844,45312.40703518,45347.4124406,45277.40162975,45382.41784603,45242.39622432,45417.42325145,45207.3908189,2025-07-25
2025-07-25T00:25:00.000,YM,Minute_5,45364,45364,45355,45357,53,45359.00215539,45345.76335445,45312.98670704,50.77506222,6.61912283,45310.56695708,45346.20352325,45274.93039092,45381.84008941,45239.29382476,45417.47665557,45203.6572586,2025-07-25
2025-07-25T00:30:00.000,YM,Minute_5,45355,45355,45348,45351,32,45358.24004535,45345.9687131,45313.36494876,45.86227173,6.78918549,45309.03797866,45345.35415221,45272.7218051,45381.67032576,45236.40563155,45417.98649932,45200.089458,2025-07-25
2025-07-25T00:35:00.000,YM,Minute_5,45350,45350,45336,45339,41,45356.40766008,45345.69543023,45313.62002389,37.95296876,7.37567224,45307.17491649,45344.32010005,45270.02973293,45381.46528362,45232.88454936,45418.61046718,45195.7393658,2025-07-25
2025-07-25T00:40:00.000,YM,Minute_5,45337,45337,45322,45328,42,45353.70216864,45345.00149179,45313.76310823,32.43159573,8.06312422,45305.58926488,45342.84793187,45268.33059789,45380.10659886,45231.07193089,45417.36526585,45193.8132639,2025-07-25
2025-07-25T00:45:00.000,YM,Minute_5,45326,45326,45317,45320,46,45350.49243829,45344.02104113,45313.82516686,29.1142624,8.27290106,45304.77294824,45342.11350534,45267.43239114,45379.45406244,45230.09183404,45416.79461954,45192.75127695,2025-07-25
2025-07-25T00:50:00.000,YM,Minute_5,45321,45324,45318,45321,25,45347.68363465,45343.11825521,45313.89655823,30.07706038,8.11055099,45303.42734332,45340.98782534,45265.86686129,45378.54830737,45228.30637927,45416.10878939,45190.74589724,2025-07-25
2025-07-25T00:55:00.000,YM,Minute_5,45318,45326,45318,45321,28,45345.14233611,45342.25087265,45313.96723924,30.07706038,8.10265449,45301.60530547,45339.80346755,45263.40714339,45378.00162962,45225.20898131,45416.1997917,45187.01081923,2025-07-25
2025-07-25T01:00:00.000,YM,Minute_5,45319,45319,45311,45314,44,45342.17639934,45341.14299529,45313.96756522,27.08994599,8.23817917,45299.80808081,45338.5913526,45261.02480902,45377.37462439,45222.24153723,45416.15789618,45183.45826544,2025-07-25
2025-07-25T01:05:00.000,YM,Minute_5,45316,45321,45313,45320,17,45340.06436131,45340.31385822,45314.02758945,33.21271853,8.22116637,45298.60325815,45337.32870675,45259.87780954,45376.05415536,45221.15236093,45414.77960397,45182.42691232,2025-07-25
2025-07-25T01:10:00.000,YM,Minute_5,45319,45320,45311,45313,17,45337.48680309,45339.24272653,45314.01736468,30.04290244,8.27679734,45297.72224915,45336.11603654,45259.32846177,45374.50982392,45220.93467438,45412.9036113,45182.540887,2025-07-25
2025-07-25T01:15:00.000,YM,Minute_5,45317,45323,45317,45320,21,45335.82139327,45338.4881098,45314.07689339,36.56303902,8.39988325,45297.10857814,45335.07875103,45259.13840526,45373.04892391,45221.16823238,45411.01909679,45183.1980595,2025-07-25
2025-07-25T01:20:00.000,YM,Minute_5,45322,45323,45318,45319,25,45334.21935581,45337.7238702,45314.12587952,36.04618153,8.15703444,45296.49660326,45333.90717913,45259.08602739,45371.31775499,45221.67545153,45408.72833086,45184.26487566,2025-07-25
2025-07-25T01:25:00.000,YM,Minute_5,45322,45324,45319,45319,16,45332.76989336,45336.98960078,45314.17437823,36.04618153,7.93153198,45295.81822173,45332.86457031,45258.77187316,45369.91091888,45221.72552459,45406.95726745,45184.67917602,2025-07-25
2025-07-25T01:30:00.000,YM,Minute_5,45320,45323,45320,45321,9,45331.64895113,45336.36255761,45314.24229487,38.07658703,7.65070827,45295.25514316,45331.79255008,45258.71773624,45368.329957,45222.18032932,45404.86736392,45185.6429224,2025-07-25
2025-07-25T01:35:00.000,YM,Minute_5,45320,45320,45313,45314,38,45329.96809864,45335.48559457,45314.23988397,34.00710871,7.67565768,45295.10195589,45331.3100934,45258.89381838,45367.51823091,45222.68568086,45403.72636843,45186.47754335,2025-07-25
2025-07-25T01:40:00.000,YM,Minute_5,45314,45315,45309,45311,18,45328.16161306,45334.52537517,45314.20764632,32.40848113,7.55596785,45295.03204736,45330.90034112,45259.16375359,45366.76863488,45223.29545983,45402.63692864,45187.42716607,2025-07-25
2025-07-25T01:45:00.000,YM,Minute_5,45310,45311,45305,45308,29,45326.24145943,45333.48516438,45314.1458787,30.84686835,7.44482729,45295.10857592,45330.32375537,45259.89339648,45365.53893481,45224.67821704,45400.75411425,45189.46303759,2025-07-25
2025-07-25T01:50:00.000,YM,Minute_5,45308,45308,45304,45305,32,45324.2184633,45332.36809911,45314.05487493,29.32513227,7.19876819,45295.124487,45330.22703751,45260.0219365,45365.32958802,45224.91938599,45400.43213852,45189.81683548,2025-07-25
2025-07-25T01:55:00.000,YM,Minute_5,45305,45305,45302,45303,41,45322.19765727,45331.21640895,45313.94487617,28.3220281,6.89885618,45295.17557104,45330.11561544,45260.23552664,45365.05565985,45225.29548224,45399.99570425,45190.35543783,2025-07-25
2025-07-25T02:00:00.000,YM,Minute_5,45304,45307,45298,45306,60,45320.65502324,45330.22753017,45313.86582268,32.07529753,7.04893788,45295.14313014,45329.86204417,45260.4242161,45364.5809582,45225.70530207,45399.29987223,45190.98638804,2025-07-25
2025-07-25T02:05:00.000,YM,Minute_5,45305,45323,45304,45319,82,45320.49740198,45329.78723487,45313.91690902,45.41396294,7.90258518,45295.08336498,45329.70212032,45260.46460964,45364.32087566,45225.8458543,45398.939631,45191.22709896,2025-07-25
2025-07-25T02:10:00.000,YM,Minute_5,45318,45320,45314,45319,39,45320.35479227,45329.36420605,45313.96748704,45.41396294,7.76668623,45295.01578057,45329.45649636,45260.57506479,45363.89721215,45226.134349,45398.33792794,45191.69363321,2025-07-25
2025-07-25T02:15:00.000,YM,Minute_5,45321,45322,45317,45320,28,45320.32100253,45328.99698228,45314.02751205,46.35379372,7.56906579,45294.84988881,45329.09331227,45260.60646534,45363.33673573,45226.36304188,45397.58015919,45192.11961842,2025-07-25
2025-07-25T02:20:00.000,YM,Minute_5,45320,45325,45317,45325,22,45320.76662134,45328.84023788,45314.13669103,50.90532158,7.5998468,45294.81759498,45328.98299644,45260.65219352,45363.1483979,45226.48679207,45397.31379936,45192.32139061,2025-07-25
2025-07-25T02:25:00.000,YM,Minute_5,45322,45322,45307,45309,92,45319.64599073,45328.06218934,45314.08557968,39.38871226,8.34271489,45294.77578311,45328.82940631,45260.72215991,45362.88302951,45226.66853671,45396.93665271,45192.61491351,2025-07-25
2025-07-25T02:30:00.000,YM,Minute_5,45309,45315,45308,45312,26,45318.91780114,45327.43229956,45314.06482764,42.03660984,8.24680668,45294.77664605,45328.70975152,45260.84354058,45362.64285699,45226.91043512,45396.57596246,45192.97732965,2025-07-25
2025-07-25T02:35:00.000,YM,Minute_5,45313,45317,45311,45315,51,45318.54467722,45326.9447584,45314.07413284,44.64108331,8.08632049,45294.86190734,45328.65929351,45261.06452117,45362.45667968,45227.267135,45396.25406585,45193.46974883,2025-07-25
2025-07-25T02:40:00.000,YM,Minute_5,45315,45316,45303,45303,49,45317.06423177,45326.00574827,45313.96394246,37.40169156,8.4372976,45294.90281513,45328.61399296,45261.19163731,45362.32517079,45227.48045948,45396.03634861,45193.76928166,2025-07-25
2025-07-25T02:45:00.000,YM,Minute_5,45302,45304,45294,45300,45,45315.43906684,45324.985915,45313.82499776,35.83701742,8.5489192,45294.92217275,45328.52024099,45261.32410451,45362.11830923,45227.72603628,45395.71637746,45194.12796804,2025-07-25
2025-07-25T02:50:00.000,YM,Minute_5,45301,45306,45297,45297,27,45313.68296524,45323.88842814,45313.65758485,34.29207906,8.58113926,45294.91157783,45328.35911812,45261.46403755,45361.8066584,45228.01649727,45395.25419868,45194.56895698,2025-07-25
2025-07-25T02:55:00.000,YM,Minute_5,45298,45298,45282,45287,86,45311.14173045,45322.44182311,45313.39233525,29.69642894,9.11105788,45294.90969782,45328.28120737,45261.53818827,45361.65271693,45228.16667872,45395.02422648,45194.79516917,2025-07-25
